pais_residencia,nomprov,ind_empleado,segmento,sexo,age_group,renta
ES,PONTEVEDRA,N,02 - PARTICULARES,V,0,90437.91
ES,PONTEVEDRA,N,02 - PARTICULARES,V,1,99433.8
ES,PONTEVEDRA,N,02 - PARTICULARES,V,2,84938.88
ES,PONTEVEDRA,N,02 - PARTICULARES,V,3,93805.56
ES,PONTEVEDRA,N,02 - PARTICULARES,V,4,98375.97
ES,PONTEVEDRA,N,02 - PARTICULARES,V,5,99445.23
ES,PONTEVEDRA,N,02 - PARTICULARES,V,6,107805.78
ES,PONTEVEDRA,N,03 - UNIVERSITARIO,H,0,97711.65
ES,PONTEVEDRA,N,03 - UNIVERSITARIO,H,1,96583.56
ES,PONTEVEDRA,N,03 - UNIVERSITARIO,H,2,98141.85
ES,PONTEVEDRA,N,03 - UNIVERSITARIO,H,3,93437.31
ES,PONTEVEDRA,N,03 - UNIVERSITARIO,H,4,97481.01
ES,PONTEVEDRA,N,03 - UNIVERSITARIO,H,5,181357.89
ES,PONTEVEDRA,N,03 - UNIVERSITARIO,V,0,97132.47
ES,PONTEVEDRA,N,03 - UNIVERSITARIO,V,1,98971.17
ES,PONTEVEDRA,N,03 - UNIVERSITARIO,V,2,99966.93
ES,PONTEVEDRA,N,03 - UNIVERSITARIO,V,3,96578.1
ES,PONTEVEDRA,N,03 - UNIVERSITARIO,V,4,98288.01
ES,PONTEVEDRA,N,03 - UNIVERSITARIO,V,5,96781.74
ES,"RIOJA, LA",N,01 - TOP,H,2,108605.61
ES,"RIOJA, LA",N,01 - TOP,H,3,79657.815
ES,"RIOJA, LA",N,01 - TOP,H,4,100058.16
ES,"RIOJA, LA",N,01 - TOP,H,5,79401.45
ES,"RIOJA, LA",N,01 - TOP,H,6,84076.17
ES,"RIOJA, LA",N,01 - TOP,V,1,86619.6
ES,"RIOJA, LA",N,01 - TOP,V,2,73423.56
ES,"RIOJA, LA",N,01 - TOP,V,3,128541.09
ES,"RIOJA, LA",N,01 - TOP,V,4,105075.9
ES,"RIOJA, LA",N,01 - TOP,V,5,97002.18
ES,"RIOJA, LA",N,01 - TOP,V,6,124289.01
ES,"RIOJA, LA",N,02 - PARTICULARES,H,0,96020.7
ES,"RIOJA, LA",N,02 - PARTICULARES,H,1,93506.01
ES,"RIOJA, LA",N,02 - PARTICULARES,H,2,86059.11
ES,"RIOJA, LA",N,02 - PARTICULARES,H,3,88722.99
ES,"RIOJA, LA",N,02 - PARTICULARES,H,4,90752.04
ES,"RIOJA, LA",N,02 - PARTICULARES,H,5,98930.85
ES,"RIOJA, LA",N,02 - PARTICULARES,H,6,94689.72
ES,"RIOJA, LA",N,02 - PARTICULARES,V,0,97235.16
ES,"RIOJA, LA",N,02 - PARTICULARES,V,1,88674.87
ES,"RIOJA, LA",N,02 - PARTICULARES,V,2,74795.88
ES,"RIOJA, LA",N,02 - PARTICULARES,V,3,87082.68
ES,"RIOJA, LA",N,02 - PARTICULARES,V,4,93492.72
ES,"RIOJA, LA",N,02 - PARTICULARES,V,5,93702.18
ES,"RIOJA, LA",N,02 - PARTICULARES,V,6,99121.14
ES,"RIOJA, LA",N,03 - UNIVERSITARIO,H,0,81173.91
ES,"RIOJA, LA",N,03 - UNIVERSITARIO,H,1,83281.62
ES,"RIOJA, LA",N,03 - UNIVERSITARIO,H,2,78843.84
ES,"RIOJA, LA",N,03 - UNIVERSITARIO,H,3,90830.4
ES,"RIOJA, LA",N,03 - UNIVERSITARIO,H,4,84569.79
ES,"RIOJA, LA",N,03 - UNIVERSITARIO,H,5,108663.93
ES,"RIOJA, LA",N,03 - UNIVERSITARIO,V,0,87529.44
ES,"RIOJA, LA",N,03 - UNIVERSITARIO,V,1,88674.87
ES,"RIOJA, LA",N,03 - UNIVERSITARIO,V,2,77897.22
ES,"RIOJA, LA",N,03 - UNIVERSITARIO,V,3,90771.84
ES,"RIOJA, LA",N,03 - UNIVERSITARIO,V,4,87864.9
ES,"RIOJA, LA",N,03 - UNIVERSITARIO,V,5,66270.06
ES,SALAMANCA,A,02 - PARTICULARES,V,4,144057.57
ES,SALAMANCA,N,01 - TOP,H,1,205798.44
ES,SALAMANCA,N,01 - TOP,H,2,150501.3
ES,SALAMANCA,N,01 - TOP,H,3,88060.05
ES,SALAMANCA,N,01 - TOP,H,4,96901.71
ES,SALAMANCA,N,01 - TOP,H,5,100617.0
ES,SALAMANCA,N,01 - TOP,H,6,102369.27
ES,SALAMANCA,N,01 - TOP,V,0,133128.51
ES,SALAMANCA,N,01 - TOP,V,2,93715.35
ES,SALAMANCA,N,01 - TOP,V,3,102681.54
ES,SALAMANCA,N,01 - TOP,V,4,102119.91
ES,SALAMANCA,N,01 - TOP,V,5,112027.83
ES,SALAMANCA,N,01 - TOP,V,6,107180.4
ES,SALAMANCA,N,02 - PARTICULARES,H,0,91493.85
ES,SALAMANCA,N,02 - PARTICULARES,H,1,91956.18
ES,SALAMANCA,N,02 - PARTICULARES,H,2,96288.21
ES,SALAMANCA,N,02 - PARTICULARES,H,3,85708.08
ES,SALAMANCA,N,02 - PARTICULARES,H,4,93399.78
ES,SALAMANCA,N,02 - PARTICULARES,H,5,96181.71
ES,SALAMANCA,N,02 - PARTICULARES,H,6,111869.07
ES,SALAMANCA,N,02 - PARTICULARES,V,0,80998.02
ES,SALAMANCA,N,02 - PARTICULARES,V,1,97917.42
ES,SALAMANCA,N,02 - PARTICULARES,V,2,83673.81
ES,SALAMANCA,N,02 - PARTICULARES,V,3,91395.51
ES,SALAMANCA,N,02 - PARTICULARES,V,4,92230.86
ES,SALAMANCA,N,02 - PARTICULARES,V,5,92026.74
ES,SALAMANCA,N,02 - PARTICULARES,V,6,103908.33
ES,SALAMANCA,N,03 - UNIVERSITARIO,H,0,84410.01
ES,SALAMANCA,N,03 - UNIVERSITARIO,H,1,85012.71
ES,SALAMANCA,N,03 - UNIVERSITARIO,H,2,85042.26
ES,SALAMANCA,N,03 - UNIVERSITARIO,H,3,88685.73
ES,SALAMANCA,N,03 - UNIVERSITARIO,H,4,85031.43
ES,SALAMANCA,N,03 - UNIVERSITARIO,H,5,75277.65
ES,SALAMANCA,N,03 - UNIVERSITARIO,V,0,88991.91
ES,SALAMANCA,N,03 - UNIVERSITARIO,V,1,86712.87
ES,SALAMANCA,N,03 - UNIVERSITARIO,V,2,91168.56
ES,SALAMANCA,N,03 - UNIVERSITARIO,V,3,89650.35
ES,SALAMANCA,N,03 - UNIVERSITARIO,V,4,88763.25
ES,SALAMANCA,N,03 - UNIVERSITARIO,V,5,109019.46
ES,SALAMANCA,N,03 - UNIVERSITARIO,V,6,125185.95
ES,SANTA CRUZ DE TENERIFE,N,01 - TOP,H,3,57789.96
ES,SANTA CRUZ DE TENERIFE,N,01 - TOP,H,4,100371.57
ES,SANTA CRUZ DE TENERIFE,N,01 - TOP,H,5,109362.39
ES,SANTA CRUZ DE TENERIFE,N,01 - TOP,H,6,92718.87
ES,SANTA CRUZ DE TENERIFE,N,01 - TOP,V,0,69209.01
ES,SANTA CRUZ DE TENERIFE,N,01 - TOP,V,3,65458.23
ES,SANTA CRUZ DE TENERIFE,N,01 - TOP,V,4,94827.03
ES,SANTA CRUZ DE TENERIFE,N,01 - TOP,V,5,103446.51
ES,SANTA CRUZ DE TENERIFE,N,01 - TOP,V,6,111631.02
ES,SANTA CRUZ DE TENERIFE,N,02 - PARTICULARES,H,0,84652.05
ES,SANTA CRUZ DE TENERIFE,N,02 - PARTICULARES,H,1,77110.23
ES,SANTA CRUZ DE TENERIFE,N,02 - PARTICULARES,H,2,73292.16
ES,SANTA CRUZ DE TENERIFE,N,02 - PARTICULARES,H,3,69434.46
ES,SANTA CRUZ DE TENERIFE,N,02 - PARTICULARES,H,4,80613.3
ES,SANTA CRUZ DE TENERIFE,N,02 - PARTICULARES,H,5,87030.39
ES,SANTA CRUZ DE TENERIFE,N,02 - PARTICULARES,H,6,91884.24
ES,SANTA CRUZ DE TENERIFE,N,02 - PARTICULARES,V,0,83055.51
ES,SANTA CRUZ DE TENERIFE,N,02 - PARTICULARES,V,1,79718.46
ES,SANTA CRUZ DE TENERIFE,N,02 - PARTICULARES,V,2,79419.21
ES,SANTA CRUZ DE TENERIFE,N,02 - PARTICULARES,V,3,75658.26
ES,SANTA CRUZ DE TENERIFE,N,02 - PARTICULARES,V,4,82755.36
ES,SANTA CRUZ DE TENERIFE,N,02 - PARTICULARES,V,5,82326.78
ES,SANTA CRUZ DE TENERIFE,N,02 - PARTICULARES,V,6,97322.88
ES,SANTA CRUZ DE TENERIFE,N,03 - UNIVERSITARIO,H,0,87074.1
ES,SANTA CRUZ DE TENERIFE,N,03 - UNIVERSITARIO,H,1,83582.91
ES,SANTA CRUZ DE TENERIFE,N,03 - UNIVERSITARIO,H,2,83087.25
ES,SANTA CRUZ DE TENERIFE,N,03 - UNIVERSITARIO,H,3,82448.01
ES,SANTA CRUZ DE TENERIFE,N,03 - UNIVERSITARIO,H,4,85013.07
ES,SANTA CRUZ DE TENERIFE,N,03 - UNIVERSITARIO,V,0,90180.9
ES,SANTA CRUZ DE TENERIFE,N,03 - UNIVERSITARIO,V,1,90787.74
ES,SANTA CRUZ DE TENERIFE,N,03 - UNIVERSITARIO,V,2,81199.74
ES,SANTA CRUZ DE TENERIFE,N,03 - UNIVERSITARIO,V,3,79080.72
ES,SANTA CRUZ DE TENERIFE,N,03 - UNIVERSITARIO,V,4,80948.61
ES,SEGOVIA,N,01 - TOP,H,3,75557.46
ES,SEGOVIA,N,01 - TOP,H,4,94703.7
ES,SEGOVIA,N,01 - TOP,H,5,109483.26
ES,SEGOVIA,N,01 - TOP,H,6,114553.68
ES,SEGOVIA,N,01 - TOP,V,3,116187.63
ES,SEGOVIA,N,01 - TOP,V,4,92840.19
ES,SEGOVIA,N,01 - TOP,V,5,102742.2
ES,SEGOVIA,N,01 - TOP,V,6,101028.84
ES,SEGOVIA,N,02 - PARTICULARES,H,0,70507.35
ES,SEGOVIA,N,02 - PARTICULARES,H,1,98447.4
ES,SEGOVIA,N,02 - PARTICULARES,H,2,91877.28
ES,SEGOVIA,N,02 - PARTICULARES,H,3,79794.0
ES,SEGOVIA,N,02 - PARTICULARES,H,4,89939.37
ES,SEGOVIA,N,02 - PARTICULARES,H,5,100775.43
ES,SEGOVIA,N,02 - PARTICULARES,H,6,88596.81
ES,SEGOVIA,N,02 - PARTICULARES,V,0,109470.63
ES,SEGOVIA,N,02 - PARTICULARES,V,1,90469.08
ES,SEGOVIA,N,02 - PARTICULARES,V,2,77277.66
ES,SEGOVIA,N,02 - PARTICULARES,V,3,76867.65
ES,SEGOVIA,N,02 - PARTICULARES,V,4,86831.1
ES,SEGOVIA,N,02 - PARTICULARES,V,5,89588.91
ES,SEGOVIA,N,02 - PARTICULARES,V,6,96208.2
ES,SEGOVIA,N,03 - UNIVERSITARIO,H,0,88692.81
ES,SEGOVIA,N,03 - UNIVERSITARIO,H,1,83588.07
ES,SEGOVIA,N,03 - UNIVERSITARIO,H,2,90153.75
ES,SEGOVIA,N,03 - UNIVERSITARIO,H,3,133544.34
ES,SEGOVIA,N,03 - UNIVERSITARIO,H,4,86467.26
ES,SEGOVIA,N,03 - UNIVERSITARIO,V,0,89557.8
ES,SEGOVIA,N,03 - UNIVERSITARIO,V,1,95925.39
ES,SEGOVIA,N,03 - UNIVERSITARIO,V,2,81709.26
ES,SEGOVIA,N,03 - UNIVERSITARIO,V,3,128234.34
ES,SEGOVIA,N,03 - UNIVERSITARIO,V,4,92628.57
ES,SEVILLA,A,02 - PARTICULARES,V,4,63513.66
ES,SEVILLA,B,02 - PARTICULARES,V,4,231396.06
ES,SEVILLA,F,02 - PARTICULARES,H,4,89074.59
ES,SEVILLA,N,01 - TOP,H,0,724758.96
ES,SEVILLA,N,01 - TOP,H,3,133894.95
ES,SEVILLA,N,01 - TOP,H,4,120288.66
ES,SEVILLA,N,01 - TOP,H,5,108283.35
ES,SEVILLA,N,01 - TOP,H,6,161556.21
ES,SEVILLA,N,01 - TOP,V,0,106291.8
ES,SEVILLA,N,01 - TOP,V,1,80931.6
ES,SEVILLA,N,01 - TOP,V,2,152246.31
ES,SEVILLA,N,01 - TOP,V,3,110798.79
ES,SEVILLA,N,01 - TOP,V,4,110068.56
ES,SEVILLA,N,01 - TOP,V,5,117609.21
ES,SEVILLA,N,01 - TOP,V,6,124643.97
ES,SEVILLA,N,02 - PARTICULARES,H,0,97321.29
ES,SEVILLA,N,02 - PARTICULARES,H,1,95171.22
ES,SEVILLA,N,02 - PARTICULARES,H,2,78296.55
ES,SEVILLA,N,02 - PARTICULARES,H,3,84486.96
ES,SEVILLA,N,02 - PARTICULARES,H,4,95056.98
ES,SEVILLA,N,02 - PARTICULARES,H,5,101051.97
ES,SEVILLA,N,02 - PARTICULARES,H,6,117067.26
ES,SEVILLA,N,02 - PARTICULARES,V,0,101697.57
ES,SEVILLA,N,02 - PARTICULARES,V,1,88961.91
ES,SEVILLA,N,02 - PARTICULARES,V,2,77446.38
ES,SEVILLA,N,02 - PARTICULARES,V,3,84399.33
ES,SEVILLA,N,02 - PARTICULARES,V,4,92986.05
ES,SEVILLA,N,02 - PARTICULARES,V,5,99580.74
ES,SEVILLA,N,02 - PARTICULARES,V,6,114187.23
ES,SEVILLA,N,03 - UNIVERSITARIO,H,0,86580.39
ES,SEVILLA,N,03 - UNIVERSITARIO,H,1,84713.34
ES,SEVILLA,N,03 - UNIVERSITARIO,H,2,83200.53
ES,SEVILLA,N,03 - UNIVERSITARIO,H,3,90210.99
ES,SEVILLA,N,03 - UNIVERSITARIO,H,4,85097.49
ES,SEVILLA,N,03 - UNIVERSITARIO,H,5,216521.85
ES,SEVILLA,N,03 - UNIVERSITARIO,H,6,692699.805
ES,SEVILLA,N,03 - UNIVERSITARIO,V,0,94694.73
ES,SEVILLA,N,03 - UNIVERSITARIO,V,1,91704.51
ES,SEVILLA,N,03 - UNIVERSITARIO,V,2,91336.56
ES,SEVILLA,N,03 - UNIVERSITARIO,V,3,95749.62
ES,SEVILLA,N,03 - UNIVERSITARIO,V,4,92872.86
ES,SEVILLA,N,03 - UNIVERSITARIO,V,5,137596.14
ES,SEVILLA,N,03 - UNIVERSITARIO,V,6,149184.09
ES,SORIA,A,02 - PARTICULARES,V,4,103096.92
ES,SORIA,A,02 - PARTICULARES,V,5,103096.92
ES,SORIA,N,01 - TOP,H,4,73290.54
ES,SORIA,N,01 - TOP,H,5,290546.37
ES,SORIA,N,01 - TOP,H,6,73290.54
ES,SORIA,N,01 - TOP,V,3,121699.92
ES,SORIA,N,01 - TOP,V,4,85981.35
ES,SORIA,N,01 - TOP,V,5,85981.35
ES,SORIA,N,01 - TOP,V,6,57881.25
ES,SORIA,N,02 - PARTICULARES,H,0,78191.49
ES,SORIA,N,02 - PARTICULARES,H,1,81309.87
ES,SORIA,N,02 - PARTICULARES,H,2,79687.44
ES,SORIA,N,02 - PARTICULARES,H,3,81923.43
ES,SORIA,N,02 - PARTICULARES,H,4,74631.39
ES,SORIA,N,02 - PARTICULARES,H,5,77178.54
ES,SORIA,N,02 - PARTICULARES,H,6,85830.0
ES,SORIA,N,02 - PARTICULARES,V,0,76457.01
ES,SORIA,N,02 - PARTICULARES,V,1,68851.59
ES,SORIA,N,02 - PARTICULARES,V,2,75119.94
ES,SORIA,N,02 - PARTICULARES,V,3,67725.84
ES,SORIA,N,02 - PARTICULARES,V,4,78838.92
ES,SORIA,N,02 - PARTICULARES,V,5,82248.12
ES,SORIA,N,02 - PARTICULARES,V,6,80972.46
ES,SORIA,N,03 - UNIVERSITARIO,H,0,79147.8
ES,SORIA,N,03 - UNIVERSITARIO,H,1,79704.54
ES,SORIA,N,03 - UNIVERSITARIO,H,2,65474.7
ES,SORIA,N,03 - UNIVERSITARIO,H,3,71228.61
ES,SORIA,N,03 - UNIVERSITARIO,H,4,81671.97
ES,SORIA,N,03 - UNIVERSITARIO,H,6,71086.26
ES,SORIA,N,03 - UNIVERSITARIO,V,0,82432.635
ES,SORIA,N,03 - UNIVERSITARIO,V,1,77624.1
ES,SORIA,N,03 - UNIVERSITARIO,V,2,73508.04
ES,SORIA,N,03 - UNIVERSITARIO,V,3,85940.91
ES,SORIA,N,03 - UNIVERSITARIO,V,4,78033.36
ES,TARRAGONA,B,02 - PARTICULARES,V,4,107813.1
ES,TARRAGONA,N,01 - TOP,H,3,50600.16
ES,TARRAGONA,N,01 - TOP,H,4,105101.79
ES,TARRAGONA,N,01 - TOP,H,5,144378.0
ES,TARRAGONA,N,01 - TOP,H,6,128104.2
ES,TARRAGONA,N,01 - TOP,V,0,150548.22
ES,TARRAGONA,N,01 - TOP,V,3,87534.69
ES,TARRAGONA,N,01 - TOP,V,4,98456.43
ES,TARRAGONA,N,01 - TOP,V,5,95561.88
ES,TARRAGONA,N,01 - TOP,V,6,123980.34
ES,TARRAGONA,N,02 - PARTICULARES,H,0,71661.48
ES,TARRAGONA,N,02 - PARTICULARES,H,1,97805.04
ES,TARRAGONA,N,02 - PARTICULARES,H,2,72808.71
ES,TARRAGONA,N,02 - PARTICULARES,H,3,83951.31
ES,TARRAGONA,N,02 - PARTICULARES,H,4,88169.79
ES,TARRAGONA,N,02 - PARTICULARES,H,5,93416.94
ES,TARRAGONA,N,02 - PARTICULARES,H,6,90879.45
ES,TARRAGONA,N,02 - PARTICULARES,V,0,70452.15
ES,TARRAGONA,N,02 - PARTICULARES,V,1,74953.05
ES,TARRAGONA,N,02 - PARTICULARES,V,2,74183.1
ES,TARRAGONA,N,02 - PARTICULARES,V,3,78093.69
ES,TARRAGONA,N,02 - PARTICULARES,V,4,87601.2
ES,TARRAGONA,N,02 - PARTICULARES,V,5,92258.205
ES,TARRAGONA,N,02 - PARTICULARES,V,6,94981.98
ES,TARRAGONA,N,03 - UNIVERSITARIO,H,0,86310.21
ES,TARRAGONA,N,03 - UNIVERSITARIO,H,1,85533.96
ES,TARRAGONA,N,03 - UNIVERSITARIO,H,2,97773.75
ES,TARRAGONA,N,03 - UNIVERSITARIO,H,3,74652.93
ES,TARRAGONA,N,03 - UNIVERSITARIO,H,4,85533.96
ES,TARRAGONA,N,03 - UNIVERSITARIO,V,0,88380.18
ES,TARRAGONA,N,03 - UNIVERSITARIO,V,1,87210.87
ES,TARRAGONA,N,03 - UNIVERSITARIO,V,2,89074.11
ES,TARRAGONA,N,03 - UNIVERSITARIO,V,3,107501.49
ES,TARRAGONA,N,03 - UNIVERSITARIO,V,4,89372.37
ES,TARRAGONA,N,03 - UNIVERSITARIO,V,5,165898.26
ES,TERUEL,N,01 - TOP,H,3,76587.81
ES,TERUEL,N,01 - TOP,H,4,61124.85
ES,TERUEL,N,01 - TOP,H,5,53572.17
ES,TERUEL,N,01 - TOP,H,6,58732.35
ES,TERUEL,N,01 - TOP,V,4,69006.93
ES,TERUEL,N,01 - TOP,V,5,87211.02
ES,TERUEL,N,01 - TOP,V,6,66002.58
ES,TERUEL,N,02 - PARTICULARES,H,0,75081.03
ES,TERUEL,N,02 - PARTICULARES,H,1,81688.68
ES,TERUEL,N,02 - PARTICULARES,H,2,61304.13
ES,TERUEL,N,02 - PARTICULARES,H,3,70255.23
ES,TERUEL,N,02 - PARTICULARES,H,4,77776.08
ES,TERUEL,N,02 - PARTICULARES,H,5,84820.47
ES,TERUEL,N,02 - PARTICULARES,H,6,73605.12
ES,TERUEL,N,02 - PARTICULARES,V,0,59831.61
ES,TERUEL,N,02 - PARTICULARES,V,1,81688.68
ES,TERUEL,N,02 - PARTICULARES,V,2,90065.82
ES,TERUEL,N,02 - PARTICULARES,V,3,73605.12
ES,TERUEL,N,02 - PARTICULARES,V,4,76702.8
ES,TERUEL,N,02 - PARTICULARES,V,5,77375.76
ES,TERUEL,N,02 - PARTICULARES,V,6,78999.87
ES,TERUEL,N,03 - UNIVERSITARIO,H,0,74688.63
ES,TERUEL,N,03 - UNIVERSITARIO,H,1,75633.48
ES,TERUEL,N,03 - UNIVERSITARIO,H,2,72868.02
ES,TERUEL,N,03 - UNIVERSITARIO,H,3,64912.44
ES,TERUEL,N,03 - UNIVERSITARIO,H,4,74693.43
ES,TERUEL,N,03 - UNIVERSITARIO,V,0,86604.9
ES,TERUEL,N,03 - UNIVERSITARIO,V,1,78161.73
ES,TERUEL,N,03 - UNIVERSITARIO,V,2,70604.25
ES,TERUEL,N,03 - UNIVERSITARIO,V,3,102470.88
ES,TERUEL,N,03 - UNIVERSITARIO,V,4,78879.33
ES,TOLEDO,N,01 - TOP,H,3,80599.23
ES,TOLEDO,N,01 - TOP,H,4,80599.23
ES,TOLEDO,N,01 - TOP,H,5,93493.35
ES,TOLEDO,N,01 - TOP,H,6,85219.665
ES,TOLEDO,N,01 - TOP,V,3,66973.68
ES,TOLEDO,N,01 - TOP,V,4,79783.02
ES,TOLEDO,N,01 - TOP,V,5,86451.15
ES,TOLEDO,N,01 - TOP,V,6,82884.99
ES,TOLEDO,N,02 - PARTICULARES,H,0,73571.055
ES,TOLEDO,N,02 - PARTICULARES,H,1,76192.86
ES,TOLEDO,N,02 - PARTICULARES,H,2,57906.12
ES,TOLEDO,N,02 - PARTICULARES,H,3,65470.53
ES,TOLEDO,N,02 - PARTICULARES,H,4,73446.3
ES,TOLEDO,N,02 - PARTICULARES,H,5,71810.22
ES,TOLEDO,N,02 - PARTICULARES,H,6,72578.97
ES,TOLEDO,N,02 - PARTICULARES,V,0,65766.555
ES,TOLEDO,N,02 - PARTICULARES,V,1,68476.29
ES,TOLEDO,N,02 - PARTICULARES,V,2,62943.93
ES,TOLEDO,N,02 - PARTICULARES,V,3,68060.64
ES,TOLEDO,N,02 - PARTICULARES,V,4,73255.77
ES,TOLEDO,N,02 - PARTICULARES,V,5,73703.01
ES,TOLEDO,N,02 - PARTICULARES,V,6,78486.57
ES,TOLEDO,N,03 - UNIVERSITARIO,H,0,63919.68
ES,TOLEDO,N,03 - UNIVERSITARIO,H,1,62490.48
ES,TOLEDO,N,03 - UNIVERSITARIO,H,2,65424.0
ES,TOLEDO,N,03 - UNIVERSITARIO,H,3,70405.38
ES,TOLEDO,N,03 - UNIVERSITARIO,H,4,62915.1
ES,TOLEDO,N,03 - UNIVERSITARIO,V,0,69627.6
ES,TOLEDO,N,03 - UNIVERSITARIO,V,1,65059.62
ES,TOLEDO,N,03 - UNIVERSITARIO,V,2,71372.82
ES,TOLEDO,N,03 - UNIVERSITARIO,V,3,73233.75
ES,TOLEDO,N,03 - UNIVERSITARIO,V,4,66328.32
ES,TOLEDO,N,03 - UNIVERSITARIO,V,5,75872.58
ES,VALENCIA,A,02 - PARTICULARES,H,4,134049.93
ES,VALENCIA,B,02 - PARTICULARES,V,4,169701.495
ES,VALENCIA,B,02 - PARTICULARES,V,5,210769.11
ES,VALENCIA,F,02 - PARTICULARES,H,4,101529.51
ES,VALENCIA,N,01 - TOP,H,0,96750.51
ES,VALENCIA,N,01 - TOP,H,1,56169.42
ES,VALENCIA,N,01 - TOP,H,2,124337.1
ES,VALENCIA,N,01 - TOP,H,3,74237.16
ES,VALENCIA,N,01 - TOP,H,4,89508.03
ES,VALENCIA,N,01 - TOP,H,5,91370.94
ES,VALENCIA,N,01 - TOP,H,6,90900.12
ES,VALENCIA,N,01 - TOP,V,0,205385.46
ES,VALENCIA,N,01 - TOP,V,1,126604.38
ES,VALENCIA,N,01 - TOP,V,2,47506.23
ES,VALENCIA,N,01 - TOP,V,3,78380.34
ES,VALENCIA,N,01 - TOP,V,4,88374.75
ES,VALENCIA,N,01 - TOP,V,5,83124.72
ES,VALENCIA,N,01 - TOP,V,6,95896.35
ES,VALENCIA,N,02 - PARTICULARES,H,0,73473.3
ES,VALENCIA,N,02 - PARTICULARES,H,1,75635.34
ES,VALENCIA,N,02 - PARTICULARES,H,2,65820.0
ES,VALENCIA,N,02 - PARTICULARES,H,3,67006.89
ES,VALENCIA,N,02 - PARTICULARES,H,4,74756.22
ES,VALENCIA,N,02 - PARTICULARES,H,5,78025.2
ES,VALENCIA,N,02 - PARTICULARES,H,6,84204.39
ES,VALENCIA,N,02 - PARTICULARES,V,0,72444.72
ES,VALENCIA,N,02 - PARTICULARES,V,1,71291.64
ES,VALENCIA,N,02 - PARTICULARES,V,2,65786.82
ES,VALENCIA,N,02 - PARTICULARES,V,3,66457.02
ES,VALENCIA,N,02 - PARTICULARES,V,4,73806.51
ES,VALENCIA,N,02 - PARTICULARES,V,5,75394.29
ES,VALENCIA,N,02 - PARTICULARES,V,6,84776.4
ES,VALENCIA,N,03 - UNIVERSITARIO,H,0,69078.72
ES,VALENCIA,N,03 - UNIVERSITARIO,H,1,67686.9
ES,VALENCIA,N,03 - UNIVERSITARIO,H,2,66321.99
ES,VALENCIA,N,03 - UNIVERSITARIO,H,3,65267.73
ES,VALENCIA,N,03 - UNIVERSITARIO,H,4,68246.37
ES,VALENCIA,N,03 - UNIVERSITARIO,H,5,71121.9
ES,VALENCIA,N,03 - UNIVERSITARIO,V,0,73779.0
ES,VALENCIA,N,03 - UNIVERSITARIO,V,1,70237.23
ES,VALENCIA,N,03 - UNIVERSITARIO,V,2,65604.87
ES,VALENCIA,N,03 - UNIVERSITARIO,V,3,69769.68
ES,VALENCIA,N,03 - UNIVERSITARIO,V,4,70763.25
ES,VALENCIA,N,03 - UNIVERSITARIO,V,5,118519.485
ES,VALLADOLID,A,02 - PARTICULARES,V,4,124750.83
ES,VALLADOLID,B,01 - TOP,V,4,276627.15
ES,VALLADOLID,B,02 - PARTICULARES,V,4,276627.15
ES,VALLADOLID,F,02 - PARTICULARES,V,4,135400.35
ES,VALLADOLID,N,01 - TOP,H,3,97330.77
ES,VALLADOLID,N,01 - TOP,H,4,106113.39
ES,VALLADOLID,N,01 - TOP,H,5,104033.25
ES,VALLADOLID,N,01 - TOP,H,6,104853.21
ES,VALLADOLID,N,01 - TOP,V,0,100297.77
ES,VALLADOLID,N,01 - TOP,V,2,102612.42
ES,VALLADOLID,N,01 - TOP,V,3,114492.78
ES,VALLADOLID,N,01 - TOP,V,4,106124.88
ES,VALLADOLID,N,01 - TOP,V,5,107606.79
ES,VALLADOLID,N,01 - TOP,V,6,102428.61
ES,VALLADOLID,N,02 - PARTICULARES,H,0,85007.52
ES,VALLADOLID,N,02 - PARTICULARES,H,1,103182.03
ES,VALLADOLID,N,02 - PARTICULARES,H,2,78744.06
ES,VALLADOLID,N,02 - PARTICULARES,H,3,80909.37
ES,VALLADOLID,N,02 - PARTICULARES,H,4,91964.85
ES,VALLADOLID,N,02 - PARTICULARES,H,5,101757.33
ES,VALLADOLID,N,02 - PARTICULARES,H,6,100704.78
ES,VALLADOLID,N,02 - PARTICULARES,V,0,97037.64
ES,VALLADOLID,N,02 - PARTICULARES,V,1,90894.6
ES,VALLADOLID,N,02 - PARTICULARES,V,2,87134.16
ES,VALLADOLID,N,02 - PARTICULARES,V,3,81541.44
ES,VALLADOLID,N,02 - PARTICULARES,V,4,92076.45
ES,VALLADOLID,N,02 - PARTICULARES,V,5,97306.5
ES,VALLADOLID,N,02 - PARTICULARES,V,6,99781.08
ES,VALLADOLID,N,03 - UNIVERSITARIO,H,0,88909.95
ES,VALLADOLID,N,03 - UNIVERSITARIO,H,1,87130.59
ES,VALLADOLID,N,03 - UNIVERSITARIO,H,2,87773.97
ES,VALLADOLID,N,03 - UNIVERSITARIO,H,3,78161.07
ES,VALLADOLID,N,03 - UNIVERSITARIO,H,4,88193.49
ES,VALLADOLID,N,03 - UNIVERSITARIO,H,5,132436.485
ES,VALLADOLID,N,03 - UNIVERSITARIO,H,6,87674.19
ES,VALLADOLID,N,03 - UNIVERSITARIO,V,0,99873.3
ES,VALLADOLID,N,03 - UNIVERSITARIO,V,1,94279.845
ES,VALLADOLID,N,03 - UNIVERSITARIO,V,2,86949.66
